Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7512263489838823,0.6675140487021675,1.0,0.8006098050228677,0.8687485668470636
Validation,0.7440448388603457,0.6623052959501557,0.9943872778297475,0.7950635751682872,0.8632832679446547
Test,0.7561886968706212,0.671904462602137,1.0,0.8037593984962406,0.8713367214442288
