Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.947642406647312,0.9153645833333334,0.9863700140308679,0.9495417269657501,0.9929602124674284
Validation,0.9486221391872957,0.9151515151515152,0.9887745556594949,0.9505395683453237,0.9919251671948955
Test,0.9448855674918263,0.910267471958585,0.9869036482694107,0.9470377019748654,0.9924138370355892
