Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.954550005005506,0.9250234301780693,0.9891761876127481,0.9560247965904688,0.9953944277410303
Validation,0.952358710882765,0.9230096237970253,0.9869036482694107,0.953887884267631,0.9944496704969072
Test,0.9532928538066324,0.9253731343283582,0.9859681945743686,0.9547101449275363,0.9949876436340281
