Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7031734908399239,0.6974248927038627,0.7165764682301062,0.7068709836875927,0.7985293846462217
Validation,0.7090144792153199,0.7045871559633028,0.7184284377923292,0.7114404817044927,0.8038095304580931
Test,0.711816907986922,0.706959706959707,0.7221702525724977,0.7144840351689034,0.7948620729374642
