Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9966963660026029,0.9942161946549661,0.9991982361194628,0.996700989703089,0.9997912206855081
Validation,0.7188229799159271,0.723444976076555,0.7072029934518241,0.7152317880794701,0.7528713716264329
Test,0.7066791219056515,0.7010027347310848,0.7193638914873713,0.7100646352723915,0.7344938951174901
