sample_id,grouped_feature,contribution,abs_contribution,benign_probability,malicious_probability
540,Pattern_6,-0.19001347641690908,7.064574123404941,0.9986844062805176,0.0013156214263290167
540,Pattern_9,0.01527995732695444,6.9721352461707635,0.9986844062805176,0.0013156214263290167
541,Remote_IPs_Access,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Total_Dependencies,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Home_DIR_Access,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Root_DIR_Access,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,IO_Operations,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,File_Operations,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Process_Operations,-0.5682463839844787,2.025734235891243,0.9999728202819824,2.7162368496647105e-05
541,Security_Operations,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Network_Operations,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,State_Transition,0.0,0.0,0.9999728202819824,2.7162368496647105e-05
541,Read_Processes,3.606902732795023,16.174653389864545,0.9999728202819824,2.7162368496647105e-05
541,Pattern_2,0.2913020191366981,4.86083252254165,0.9999728202819824,2.7162368496647105e-05
541,Pattern_10,1.4350794539885943,11.354669209755555,0.9999728202819824,2.7162368496647105e-05
541,Pattern_4,2.077641407205919,7.43516534035446,0.9999728202819824,2.7162368496647105e-05
541,Pattern_5,0.9380487981643498,4.912157440119509,0.9999728202819824,2.7162368496647105e-05
541,Pattern_6,-1.0331283959864093,5.854514551268336,0.9999728202819824,2.7162368496647105e-05
541,Pattern_9,1.892079540356301,12.128388916658064,0.9999728202819824,2.7162368496647105e-05
542,Remote_IPs_Access,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,Total_Dependencies,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,Home_DIR_Access,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,Root_DIR_Access,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,IO_Operations,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,File_Operations,0.24540461690931004,0.24540461690931004,5.364418029785156e-07,0.999999463558197
542,Process_Operations,0.9311036922433633,1.9797636532068998,5.364418029785156e-07,0.999999463558197
542,Security_Operations,-0.12293687860598407,0.12293687860598407,5.364418029785156e-07,0.999999463558197
542,Network_Operations,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,State_Transition,0.0,0.0,5.364418029785156e-07,0.999999463558197
542,Read_Processes,1.2539870956959118,12.096465488262371,5.364418029785156e-07,0.999999463558197
542,Pattern_2,0.05535396456242318,3.6782678079903763,5.364418029785156e-07,0.999999463558197
542,Pattern_10,-1.0020951289829443,8.079117574385947,5.364418029785156e-07,0.999999463558197
542,Pattern_4,-0.2223845910525882,2.369603529061505,5.364418029785156e-07,0.999999463558197
542,Pattern_5,-0.09869043162341037,3.7394166216993696,5.364418029785156e-07,0.999999463558197
542,Pattern_6,1.0078291958408985,5.176980652445162,5.364418029785156e-07,0.999999463558197
542,Pattern_9,1.113864397637977,10.286433963079476,5.364418029785156e-07,0.999999463558197
543,Remote_IPs_Access,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,Total_Dependencies,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,Home_DIR_Access,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,Root_DIR_Access,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,IO_Operations,-0.42535653049893135,0.42535653049893135,0.00023806095123291016,0.9997619390487671
543,File_Operations,0.27069274824893,0.27069274824893,0.00023806095123291016,0.9997619390487671
543,Process_Operations,1.557568998626899,1.557568998626899,0.00023806095123291016,0.9997619390487671
543,Security_Operations,0.1845943600234701,0.48790170425847956,0.00023806095123291016,0.9997619390487671
543,Network_Operations,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,State_Transition,0.0,0.0,0.00023806095123291016,0.9997619390487671
543,Read_Processes,1.9037203229835964,15.586348599707097,0.00023806095123291016,0.9997619390487671
543,Pattern_2,-0.22487807447292285,2.3706994491894458,0.00023806095123291016,0.9997619390487671
543,Pattern_10,0.4613454796714218,8.017750152665752,0.00023806095123291016,0.9997619390487671
543,Pattern_4,-0.17053976302586854,4.0402943721746265,0.00023806095123291016,0.9997619390487671
543,Pattern_5,-1.8561329402421076,4.615019051249869,0.00023806095123291016,0.9997619390487671
543,Pattern_6,-1.8041529566470775,6.8458669594402854,0.00023806095123291016,0.9997619390487671
543,Pattern_9,0.681798716845441,5.082039953156294,0.00023806095123291016,0.9997619390487671
544,Remote_IPs_Access,0.0,0.0,0.009404301643371582,0.9905956983566284
544,Total_Dependencies,0.0,0.0,0.009404301643371582,0.9905956983566284
544,Home_DIR_Access,0.0,0.0,0.009404301643371582,0.9905956983566284
544,Root_DIR_Access,0.0,0.0,0.009404301643371582,0.9905956983566284
544,IO_Operations,-0.0018851116738705098,0.42282003457110817,0.009404301643371582,0.9905956983566284
544,File_Operations,-0.25054647111187844,0.25054647111187844,0.009404301643371582,0.9905956983566284
544,Process_Operations,0.7975641701692326,1.7827636025726752,0.009404301643371582,0.9905956983566284
544,Security_Operations,0.2415869269319541,0.2415869269319541,0.009404301643371582,0.9905956983566284
544,Network_Operations,0.0,0.0,0.009404301643371582,0.9905956983566284
544,State_Transition,0.0,0.0,0.009404301643371582,0.9905956983566284
544,Read_Processes,1.8063342260699327,13.367387198038202,0.009404301643371582,0.9905956983566284
544,Pattern_2,-0.344968909742995,2.123116322342697,0.009404301643371582,0.9905956983566284
544,Pattern_10,0.7139171462339762,9.173583835102612,0.009404301643371582,0.9905956983566284
544,Pattern_4,1.1376261453424459,4.396151306768601,0.009404301643371582,0.9905956983566284
544,Pattern_5,0.12381436831379186,4.513961437373599,0.009404301643371582,0.9905956983566284
544,Pattern_6,-0.8095265339226898,3.569894028715531,0.009404301643371582,0.9905956983566284
544,Pattern_9,0.9590691869442604,8.4306775342268,0.009404301643371582,0.9905956983566284
545,Remote_IPs_Access,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,Total_Dependencies,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,Home_DIR_Access,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,Root_DIR_Access,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,IO_Operations,-0.21770382336610203,0.21770382336610203,0.9999998807907104,1.0000000116860974e-07
545,File_Operations,0.2763864404796902,0.2763864404796902,0.9999998807907104,1.0000000116860974e-07
545,Process_Operations,-0.947338060540361,1.7430135226710926,0.9999998807907104,1.0000000116860974e-07
545,Security_Operations,0.0164696549391129,0.659910898034764,0.9999998807907104,1.0000000116860974e-07
545,Network_Operations,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,State_Transition,0.0,0.0,0.9999998807907104,1.0000000116860974e-07
545,Read_Processes,1.161991532527357,13.702100192194477,0.9999998807907104,1.0000000116860974e-07
545,Pattern_2,-0.41740565471134267,3.321210740701504,0.9999998807907104,1.0000000116860974e-07
545,Pattern_10,-1.1940549195098074,8.934355174904207,0.9999998807907104,1.0000000116860974e-07
