Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9988987886675343,0.9978,1.0,0.9988987886675343,0.9999970936059331
Validation,0.9794488556749182,0.9767441860465116,0.9822263797942001,0.9794776119402984,0.9986893176772825
Test,0.9780476412891173,0.9722735674676525,0.9840972871842844,0.9781496978149697,0.9985758764642643
