Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.947642406647312,0.9153645833333334,0.9863700140308679,0.9495417269657501,0.9929444778512728
Validation,0.9490892106492294,0.915944540727903,0.9887745556594949,0.9509671614934773,0.9927166378118761
Test,0.9453526389537599,0.9110535405872193,0.9869036482694107,0.9474629546475078,0.9922768349552519
