Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9054960456502152,0.896646401255148,0.9164161154539988,0.9064234734337827,0.9707872719983965
Validation,0.867351704810836,0.8664799253034547,0.8681010289990645,0.8672897196261682,0.9329435900478897
Test,0.880429705744979,0.8692098092643051,0.8952291861552854,0.8820276497695853,0.9365300776286947
