Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9587546300931025,0.96,0.9573060733613951,0.9586511441188277,0.9951471036279815
Validation,0.8860345632881831,0.8970163618864293,0.8718428437792329,0.8842504743833017,0.9525724103988944
Test,0.877627276973377,0.876750700280112,0.8783910196445276,0.877570093457944,0.9515278786144116
