Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9780476412891173,0.9829867674858223,0.9728718428437793,0.9779031499764927,0.9920403536573447
Test,0.9789817842129845,0.9839319470699432,0.9738072965388214,0.9788434414668548,0.9927449981151306
