Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9534487936730404,0.9351673720661793,0.9743435558228102,0.9543535879061549,0.9937426137502505
Validation,0.8851004203643157,0.8606485539000877,0.9186155285313377,0.8886877828054299,0.9536941694707006
Test,0.8855674918262494,0.8620386643233744,0.9176800748362957,0.8889895786135025,0.9553905519176801
