Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9450395434978476,0.9120267260579065,0.9849669272399278,0.9470945359930616,0.9921982361194629
Validation,0.946753853339561,0.911993097497843,0.9887745556594949,0.9488330341113106,0.9922510925261439
Test,0.9444184960298926,0.9094827586206896,0.9869036482694107,0.9466128308658591,0.9922698539575275
