Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9994994493943338,0.9993987975951903,0.9995991180597315,0.9994989477903597,0.9999996191621567
Validation,0.8042970574497899,0.8143133462282398,0.7876520112254444,0.80076081787922,0.8829762262122504
Test,0.8089677720691266,0.8089887640449438,0.8082319925163705,0.8086102012166588,0.8814897100093547
