Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.803083391730904,0.8155806182121972,0.7827219883744237,0.7988135419862944,0.9034798757265986
Validation,0.6679121905651565,0.679,0.6351730589335828,0.6563557274045434,0.7287699132960083
Test,0.6842596917328351,0.6951340615690169,0.6548175865294668,0.674373795761079,0.7366457876659732
