Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9804785263790169,0.970738413197172,0.9907797153738224,0.9806566808848328,0.9986803567849268
Validation,0.9056515646893974,0.8846495119787046,0.9326473339569691,0.9080145719489982,0.9625613455175013
Test,0.9093881363848669,0.8923766816143498,0.930776426566885,0.9111721611721613,0.9628074256872793
