Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9465411953148464,0.9104477611940298,0.9903788334335538,0.9487327188940093,0.992749007817198
Validation,0.9504904250350303,0.9140154772141015,0.9943872778297475,0.9525089605734767,0.9924832107004733
Test,0.9420831387202242,0.9035012809564474,0.9897100093545369,0.944642857142857,0.9919596358711587
