Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9807788567424166,0.9903905131874873,0.9709360593305272,0.9805668016194333,0.9989064541992383
Validation,0.746380196170014,0.7588582677165354,0.7212347988774556,0.739568345323741,0.8075404374293174
Test,0.747781410555815,0.7621407333994054,0.7193638914873713,0.7401347449470644,0.8060020000558479
