Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9953949344278706,0.9918407960199005,0.9989977951493285,0.9954064309966048,0.9999354780517137
Validation,0.914992993928071,0.9140989729225023,0.9158091674462114,0.9149532710280375,0.9690021885427866
Test,0.9103222793087342,0.9079069767441861,0.9130028063610851,0.9104477611940299,0.9635125064574228
