Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9512463710081089,0.9137867647058824,0.9963920625375827,0.9533032889059354,0.9950549007817199
Validation,0.9504904250350303,0.9125964010282777,0.9962581852198317,0.9525939177101967,0.9943414650321823
Test,0.949556282111163,0.910333048676345,0.9971936389148737,0.9517857142857143,0.9953388750820267
