Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9344278706577235,0.8839475549255847,1.0,0.9383993228627857,0.9931502906394067
Validation,0.9271368519383466,0.8726530612244898,1.0,0.9319965126416739,0.9920412262820602
Test,0.9290051377860813,0.8755118755118755,1.0,0.9336244541484716,0.9924753570780336
