Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.8564420862949245,0.8917787083976195,0.8109841651633594,0.8494646231366785,0.9463010623371417
Validation,0.7094815506772536,0.7292307692307692,0.6651075771749299,0.6956947162426614,0.7842221597810759
Test,0.7113498365249883,0.7366211962224554,0.656688493919551,0.6943620178041543,0.7882829188947684
