Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9984983481830013,0.9974,0.9995991180597315,0.9984983481830012,0.9999949087993586
Validation,0.9892573563755255,0.9878731343283582,0.990645463049579,0.9892573563755255,0.9992992823534339
Test,0.9864549276039234,0.9850746268656716,0.9878391019644528,0.9864549276039234,0.9987626181533864
