Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9939933927320052,0.9969751966122202,0.9909801563439568,0.9939686369119421,0.999814752455402
Validation,0.7585240541802896,0.7887029288702929,0.7053320860617399,0.7446913580246914,0.8204225597922455
Test,0.7515179822512844,0.7720364741641338,0.7128157156220767,0.7412451361867705,0.8199142558954525
