Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9845866417561887,0.9814126394052045,0.9878391019644528,0.9846153846153847,0.9898003260125937
Test,0.9831854273703877,0.9751609935602575,0.9915809167446211,0.9833024118738404,0.98897045990813
