Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7678446290920012,0.7656187823318743,0.7712968530767689,0.7684473290064904,0.8646608739226298
Validation,0.7580569827183559,0.7562790697674419,0.7605238540692236,0.7583955223880596,0.8574414817865769
Test,0.7482484820177487,0.7533460803059273,0.7371375116931712,0.7451536643026005,0.8492117580944668
