Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9855841425568125,0.9869346733668342,0.9841651633593906,0.9855479727017262,0.9994238925636401
Validation,0.9635684259691732,0.9635173058933583,0.9635173058933583,0.9635173058933583,0.9961674322494171
Test,0.9617001401214386,0.961646398503274,0.961646398503274,0.961646398503274,0.9951599870153442
