Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9442386625287816,0.9857518632178869,0.9013830426939267,0.941681499319443,0.9927564642212868
Validation,0.9383465670247548,0.9875130072840791,0.8877455565949486,0.9349753694581281,0.9923911487929855
Test,0.9425502101821579,0.9806910569105691,0.9027128157156221,0.9400876765708719,0.9926459552099186
