Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9402148528724895,0.9320477502295684,0.9494855004677268,0.9406858202038925,0.9668406971224328
Test,0.949556282111163,0.9356300997280145,0.9653882132834425,0.9502762430939227,0.9752117860184577
