Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9461407548303133,0.9395615247876753,0.9534976949288435,0.9464783127735774,0.9929788133894569
Validation,0.7552545539467539,0.7497708524289642,0.7652011225444341,0.7574074074074074,0.8288433882970555
Test,0.7603923400280242,0.7673076923076924,0.7464920486435921,0.7567567567567568,0.8309324518660206
