Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9963960356392031,0.9930320525582321,0.9997995590298657,0.9964043148222134,0.9999593104830627
Validation,0.8869687062120505,0.8708520179372198,0.9083255378858747,0.8891941391941393,0.9374738212585344
Test,0.8953759925268566,0.8789237668161435,0.9167446211412535,0.8974358974358975,0.9373490359242145
