Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9548503353689058,0.9219040535515062,0.9937863299258368,0.956496575672808,0.9954667067548607
Validation,0.9542269967304998,0.9203463203463204,0.9943872778297475,0.9559352517985612,0.9946067429457018
Test,0.9546940681924334,0.922608695652174,0.9925163704396632,0.9562866155926094,0.9955600854474121
