Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9950946040644709,0.9910536779324056,0.9991982361194628,0.9951092923445454,0.9999085387853276
Validation,0.9271368519383466,0.9286384976525821,0.9251637043966323,0.9268978444236177,0.9788248886530863
Test,0.91359177954227,0.9032846715328468,0.9260991580916744,0.9145496535796767,0.9736127012272595
