Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7513264591050155,0.6676033721397029,1.0,0.8006740491092923,0.8688573461615554
Validation,0.7426436244745446,0.6608695652173913,0.9953227315247896,0.7943262411347518,0.8611793697555254
Test,0.7543204110228865,0.6710775047258979,0.9962581852198317,0.8019578313253012,0.868058270388004
