Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.948843728100911,0.9093235831809872,0.9969933854479855,0.9511425566497753,0.993979214271397
Validation,0.9490892106492294,0.9088586030664395,0.9981290926099158,0.9514043691484619,0.9932458847018417
Test,0.9462867818776273,0.9049235993208828,0.9971936389148737,0.9488206497552292,0.9943654622118594
