Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7510261287416158,0.6673354735152488,1.0,0.8004813477737666,0.8686930446983363
Validation,0.7356375525455394,0.6543891958256599,0.9971936389148737,0.7902149740548555,0.8565470414531644
Test,0.7459131247080804,0.6631448104412678,0.9981290926099158,0.7968633308439134,0.8588245919606832
