Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9939280709948622,0.9953095684803002,0.9925163704396632,0.9939110070257611,0.9986801551177694
Test,0.9920597851471276,0.9943609022556391,0.9897100093545369,0.9920300046882325,0.9978380722672885
