Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9052958254079487,0.9011708672355626,0.9102024453798356,0.9056641404068608,0.9717638805371818
Validation,0.8682858477347034,0.8694835680751174,0.8662301216089804,0.8678537956888472,0.9335461374139592
Test,0.8813638486688463,0.874885004599816,0.8896164639850327,0.8821892393320965,0.9315582983119947
