Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7513264591050155,0.6676033721397029,1.0,0.8006740491092923,0.7789842453397475
Validation,0.746380196170014,0.663151364764268,1.0,0.7974636329727713,0.7738156737360904
Test,0.7561886968706212,0.671904462602137,1.0,0.8037593984962406,0.7810540957513648
