Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9832816097707479,0.9822,0.9843656043295249,0.9832816097707477,0.9992216476247745
Validation,0.9299392807099486,0.9290382819794585,0.930776426566885,0.9299065420560748,0.9835820022897672
Test,0.9285380663241476,0.9209558823529411,0.9373246024321796,0.9290681502086231,0.9836980613769319
