Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9804785263790169,0.9803607214428858,0.9805572258969734,0.9804589638240304,0.9988996191621566
Validation,0.9224661373190098,0.9279620853080569,0.9158091674462114,0.9218455743879472,0.9725232292699273
Test,0.9219990658570761,0.9278937381404174,0.9148737137511693,0.9213377296278851,0.9768902796587687
