Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.8960856942636901,0.8898756660746003,0.9037883343355382,0.8967780429594272,0.9722506915213469
Validation,0.6314806165343297,0.6252236135957067,0.6538821328344246,0.6392318244170095,0.6497066235706406
Test,0.6258757589911257,0.6181657848324515,0.6557530402245089,0.6364049024058103,0.6508061307122013
