Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9413354690159175,0.9854465270121279,0.8957706955301664,0.9384712305753885,0.9901458608939668
Validation,0.9346099953292853,0.9803516028955532,0.8868101028999065,0.931237721021611,0.9885677436019156
Test,0.9425502101821579,0.9876288659793815,0.8961646398503275,0.9396763119176067,0.990429052120129
