Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.954950445490039,0.923335198656967,0.9921828021647625,0.9565217391304349,0.995482160753658
Validation,0.9537599252685661,0.9210069444444444,0.9925163704396632,0.9554254840162089,0.9940491357524817
Test,0.9546940681924334,0.922608695652174,0.9925163704396632,0.9562866155926094,0.9953572002010528
