Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.993092401641806,0.9900398406374502,0.9961916215674483,0.9931062044160256,0.9998235117257968
Validation,0.9121905651564689,0.9151743638077285,0.9083255378858747,0.9117370892018779,0.9675793739441241
Test,0.9028491359177955,0.8982423681776133,0.9083255378858747,0.9032558139534883,0.9603776021669018
