Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9475422965261788,0.9139625440385685,0.9879735417919423,0.9495280292814486,0.9929289837642814
Validation,0.949556282111163,0.9152981849611063,0.990645463049579,0.9514824797843665,0.9927227461848848
Test,0.9453526389537599,0.9110535405872193,0.9869036482694107,0.9474629546475078,0.9928741465730282
