Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,1.0
Validation,0.9808500700607193,0.9867424242424242,0.9747427502338635,0.9807058823529411,0.9943445192186867
Test,0.9822512844465203,0.9804287045666356,0.9840972871842844,0.9822595704948646,0.995912625832484
