Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9965962558814696,0.9932311367708541,1.0,0.9966040751098683,0.9999607135698536
Validation,0.8383932741709481,0.8499515972894482,0.8213283442469598,0.835394862036156,0.9152192731385168
Test,0.8365249883232134,0.830119375573921,0.8456501403180543,0.8378127896200186,0.9088608931488489
