Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9406346981679847,0.9860681114551083,0.8937662858288234,0.937651140784355,0.9838143716175587
Validation,0.9332087809434844,0.9802904564315352,0.8840037418147801,0.9296606000983767,0.9830418475908578
Test,0.9402148528724895,0.9885773624091381,0.8905519176800748,0.9370078740157479,0.9841854222805524
