Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9965962558814696,0.9932311367708541,1.0,0.9966040751098681,0.9999607135698537
Validation,0.8734236338159739,0.8469565217391304,0.9111318989710009,0.8778729157278053,0.9475491462239785
Test,0.8771602055114432,0.8535087719298246,0.9101964452759589,0.8809416025350838,0.9480722847409352
