Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7284012413655021,0.7127102803738318,0.7642814191220686,0.7375955121385047,0.8313594107035479
Validation,0.7309668379262028,0.7145343777197564,0.7680074836295603,0.7403065825067628,0.8319211356687097
Test,0.7188229799159271,0.7025151777970512,0.7577174929840973,0.7290729072907292,0.8052227461848847
