Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9874862348583442,0.9935064935064936,0.9813589897775106,0.9873953816678431,0.9995694527961516
Validation,0.7716020551144325,0.7617328519855595,0.7895229186155285,0.7753789618741386,0.848294193206093
Test,0.7734703409621672,0.7678899082568807,0.7829747427502338,0.7753589624826308,0.838877263588512
