Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9998998898788668,1.0,0.9997995590298657,0.9998997694697804,0.999999919823612
Validation,0.8869687062120505,0.9122632103688934,0.8559401309635173,0.8832046332046333,0.9432436158775813
Test,0.8836992059785147,0.9116465863453815,0.8493919550982226,0.8794188861985471,0.9421314556776456
