Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9998998898788668,1.0,0.9997995590298657,0.9998997694697805,0.9999999198236119
Validation,0.7253619803829986,0.7122683142100618,0.754911131898971,0.7329700272479565,0.7883457478742862
Test,0.726296123306866,0.7146666666666667,0.7521047708138447,0.7329079307201458,0.7836758967091576
