Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,1.0,1.0,1.0,1.0,0.9999999999999999
Validation,0.9663708547407753,0.9797882579403272,0.9522918615528532,0.9658444022770399,0.9836688284489619
Test,0.9729098552078468,0.9764373232799246,0.9691300280636108,0.9727699530516432,0.9893461248481634
