Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9928921813995395,0.9880905121079794,0.9977951493285228,0.9929191183803731,0.9998304068951693
Validation,0.8902382064455862,0.8729874776386404,0.9130028063610851,0.8925468678555097,0.9544782227775995
Test,0.8939747781410555,0.8738898756660746,0.9204864359214219,0.8965831435079726,0.9548617413400722
