Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9541495645209731,0.9188389720835645,0.9961916215674483,0.9559530678976726,0.9954554419723392
Validation,0.9542269967304998,0.9181739879414298,0.9971936389148737,0.9560538116591928,0.994147742345336
Test,0.9518916394208314,0.9163793103448276,0.9943872778297475,0.9537909376401974,0.9954422811108163
