Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9558514365802383,0.9357991567650441,0.9787532571657647,0.9567943568139512,0.9938309280416918
Validation,0.7921531994395142,0.76,0.8531337698783911,0.8038783605112384,0.8846263595493068
Test,0.8024287716020552,0.7579872204472844,0.8877455565949486,0.8177509694097372,0.890243444843137
