Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.7509260186204826,0.6672909698996655,0.9997995590298657,0.800385109114249,0.7512025055121268
Validation,0.747781410555815,0.6643878185208204,1.0,0.7983569828230022,0.7481343283582089
Test,0.7571228397944886,0.6727501573316551,1.0,0.8043641835966893,0.7574626865671641
