Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9019921914105516,0.9171868497711194,0.8835437963519743,0.9000510464522714,0.9677049108037683
Validation,0.8766931340495095,0.8981206726013847,0.8493919550982226,0.8730769230769231,0.9353376359549306
Test,0.8874357776739841,0.9019417475728155,0.8690364826941066,0.8851834206765127,0.9377870935314074
