Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9409350285313846,0.910431050569136,0.9779514932852275,0.9429841515268651,0.9866380236520345
Validation,0.9444184960298926,0.9101899827288429,0.9859681945743686,0.9465648854961832,0.9891052804266786
Test,0.9402148528724895,0.9066551426101987,0.9812909260991581,0.9424977538185085,0.9879054214428327
