Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.5005506056662329,0.0,0.0,0.0,0.9884698135898977
Validation,0.5007006071929005,0.0,0.0,0.0,0.9869743308713681
Test,0.5007006071929005,0.0,0.0,0.0,0.990355751644025
