Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9935929522474722,0.9935858889557025,0.9935858889557025,0.9935858889557025,0.9996057526558428
Validation,0.7174217655301262,0.7116788321167883,0.7296538821328344,0.7205542725173211,0.785772377588205
Test,0.7267631947687996,0.7228360957642725,0.7343311506080449,0.728538283062645,0.7917899976264607
