Dataset,Accuracy,Precision,Recall,F1-score,ROC AUC
Train,0.9997997797577335,1.0,0.9995991180597315,0.9997995188452286,0.9999997594708359
Validation,0.8178421298458665,0.8187793427230047,0.8157156220767072,0.8172446110590441,0.8893289341412676
Test,0.8080336291452592,0.810377358490566,0.80355472404116,0.8069516204790982,0.8905846411069072
